province/territory,2016,2017,2018,2019,2020,2021,2022,2023,csd_code,csd_name
Quebec,1.0,0.0,0.0,6.0,7.0,11.0,12.0,16.0,2451060,Saint-Paulin
Quebec,0.0,0.0,1.0,0.0,1.0,1.0,11.0,3.0,2451065,Saint-Alexis-des-Monts
Quebec,0.0,0.0,0.0,2.0,1.0,3.0,1.0,12.0,2451070,Saint-Mathieu-du-Parc
Quebec,0.0,0.0,4.0,3.0,0.0,4.0,2.0,2.0,2451075,Saint-Élie-de-Caxton
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2451080,Charette
Quebec,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,2451085,Saint-Boniface
Quebec,65.0,47.0,44.0,55.0,74.0,103.0,93.0,101.0,2451090,Saint-Étienne-des-Grès
Quebec,402.0,312.0,320.0,456.0,489.0,375.0,664.0,507.0,2452007,Lavaltrie
Quebec,252.0,162.0,195.0,228.0,219.0,214.0,296.0,301.0,2452017,Lanoraie
Quebec,2.0,5.0,2.0,67.0,136.0,53.0,104.0,47.0,2452030,Sainte-Élisabeth
Quebec,0.0,0.0,36.0,46.0,27.0,45.0,201.0,158.0,2452035,Berthierville
Quebec,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2452055,Saint-Barthélemy
Quebec,0.0,1.0,2.0,8.0,101.0,16.0,85.0,99.0,2452062,Saint-Cuthbert
Quebec,0.0,0.0,0.0,1.0,0.0,0.0,8.0,6.0,2452070,Saint-Norbert
Quebec,0.0,0.0,0.0,52.0,0.0,0.0,1.0,0.0,2452075,Saint-Cléophas-de-Brandon
Quebec,71.0,96.0,123.0,113.0,154.0,172.0,214.0,119.0,2452085,Saint-Gabriel-de-Brandon
Quebec,0.0,0.0,1.0,4.0,6.0,0.0,8.0,3.0,2452090,Saint-Didace
Quebec,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2452095,Mandeville
Quebec,3.0,4.0,8.0,11.0,7.0,9.0,5.0,15.0,2453005,Saint-David
Quebec,18.0,15.0,45.0,54.0,49.0,75.0,68.0,34.0,2453020,Saint-Robert
Quebec,0.0,1.0,0.0,14.0,8.0,3.0,13.0,12.0,2453025,Sainte-Victoire-de-Sorel
Quebec,0.0,10.0,13.0,17.0,29.0,15.0,17.0,12.0,2453032,Saint-Ours
Quebec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453040,Saint-Roch-de-Richelieu
Quebec,0.0,0.0,0.0,5.0,1.0,0.0,10.0,3.0,2453050,Saint-Joseph-de-Sorel
Quebec,1.0,3.0,7.0,14.0,12.0,9.0,77.0,75.0,2453052,Sorel-Tracy
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2453065,Sainte-Anne-de-Sorel
Quebec,1.0,1.0,11.0,18.0,35.0,19.0,29.0,20.0,2453072,Yamaska
Quebec,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2453085,Saint-Gérard-Majella
Quebec,0.0,8.0,2.0,2.0,2.0,30.0,67.0,18.0,2454008,Saint-Pie
Quebec,82.0,56.0,105.0,149.0,178.0,160.0,355.0,255.0,2454017,Saint-Damase
Quebec,118.0,62.0,122.0,166.0,158.0,164.0,277.0,152.0,2454030,Sainte-Marie-Madeleine
Quebec,120.0,130.0,130.0,168.0,223.0,71.0,109.0,103.0,2454035,La Présentation
Quebec,149.0,108.0,106.0,202.0,227.0,175.0,571.0,469.0,2454048,Saint-Hyacinthe
Quebec,4.0,2.0,2.0,5.0,5.0,2.0,13.0,16.0,2454060,Saint-Dominique
Quebec,0.0,1.0,2.0,10.0,10.0,5.0,42.0,36.0,2454065,Saint-Valérien-de-Milton
Quebec,0.0,2.0,7.0,4.0,21.0,14.0,21.0,18.0,2454072,Saint-Liboire
Quebec,1.0,4.0,0.0,4.0,21.0,9.0,18.0,38.0,2454090,Saint-Simon
Quebec,5.0,8.0,18.0,30.0,25.0,44.0,63.0,78.0,2454095,Sainte-Hélène-de-Bagot
Quebec,0.0,0.0,1.0,12.0,3.0,15.0,5.0,19.0,2454100,Saint-Hugues
Quebec,0.0,5.0,8.0,11.0,26.0,22.0,41.0,26.0,2454105,Saint-Barnabé-Sud
Quebec,22.0,2.0,3.0,114.0,6.0,12.0,14.0,9.0,2454110,Saint-Jude
Quebec,2.0,3.0,3.0,5.0,8.0,6.0,7.0,11.0,2454115,Saint-Bernard-de-Michaudville
Quebec,26.0,24.0,36.0,57.0,42.0,58.0,59.0,50.0,2454120,Saint-Louis
Quebec,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2454125,Saint-Marcel-de-Richelieu
Quebec,57.0,53.0,15.0,60.0,205.0,127.0,188.0,206.0,2455008,Ange-Gardien
Quebec,450.0,457.0,465.0,1010.0,626.0,932.0,828.0,910.0,2455015,Saint-Paul-d'Abbotsford
Quebec,69.0,64.0,72.0,117.0,126.0,143.0,199.0,232.0,2455023,Saint-Césaire
Quebec,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,2455030,Sainte-Angèle-de-Monnoir
Quebec,188.0,149.0,177.0,292.0,211.0,248.0,331.0,311.0,2455037,Rougemont
Quebec,69.0,71.0,71.0,110.0,125.0,121.0,154.0,126.0,2455048,Marieville
Quebec,0.0,0.0,0.0,8.0,9.0,10.0,38.0,49.0,2455057,Richelieu
Quebec,1.0,3.0,19.0,21.0,8.0,3.0,5.0,9.0,2455065,Saint-Mathias-sur-Richelieu
Quebec,0.0,0.0,5.0,0.0,1.0,2.0,2.0,5.0,2456005,Venise-en-Québec
Quebec,11.0,9.0,8.0,14.0,15.0,24.0,22.0,25.0,2456010,Saint-Georges-de-Clarenceville
Quebec,6.0,3.0,3.0,1.0,6.0,7.0,5.0,6.0,2456023,Lacolle
Quebec,5.0,8.0,3.0,8.0,8.0,9.0,9.0,6.0,2456030,Saint-Valentin
Quebec,2.0,2.0,2.0,8.0,11.0,7.0,18.0,12.0,2456035,Saint-Paul-de-l'Île-aux-Noix
Quebec,4.0,7.0,7.0,10.0,15.0,13.0,16.0,12.0,2456042,Henryville
Quebec,2.0,4.0,7.0,17.0,12.0,28.0,23.0,18.0,2456050,Saint-Sébastien
Quebec,0.0,0.0,5.0,8.0,10.0,21.0,28.0,23.0,2456055,Saint-Alexandre
Quebec,11.0,6.0,6.0,13.0,14.0,9.0,17.0,17.0,2456060,Sainte-Anne-de-Sabrevois
Quebec,11.0,11.0,19.0,25.0,14.0,23.0,23.0,15.0,2456065,Saint-Blaise-sur-Richelieu
Quebec,29.0,37.0,67.0,198.0,213.0,114.0,496.0,348.0,2456083,Saint-Jean-sur-Richelieu
Quebec,57.0,52.0,44.0,89.0,87.0,94.0,141.0,139.0,2456097,Mont-Saint-Grégoire
Quebec,0.0,1.0,2.0,5.0,5.0,6.0,11.0,11.0,2456105,Sainte-Brigide-d'Iberville
Quebec,7.0,3.0,0.0,3.0,15.0,24.0,99.0,79.0,2457005,Chambly
Quebec,4.0,7.0,10.0,11.0,2.0,21.0,68.0,56.0,2457010,Carignan
Quebec,20.0,23.0,29.0,32.0,42.0,15.0,114.0,89.0,2457020,Saint-Basile-le-Grand
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2457025,McMasterville
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2457030,Otterburn Park
Quebec,122.0,21.0,45.0,25.0,18.0,107.0,225.0,328.0,2457033,Saint-Jean-Baptiste
Quebec,10.0,4.0,97.0,182.0,166.0,171.0,178.0,54.0,2457035,Mont-Saint-Hilaire
Quebec,5.0,4.0,63.0,13.0,37.0,21.0,83.0,99.0,2457040,Beloeil
Quebec,183.0,135.0,162.0,275.0,292.0,80.0,418.0,233.0,2457045,Saint-Mathieu-de-Beloeil
Quebec,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,2457050,Saint-Marc-sur-Richelieu
Quebec,0.0,4.0,7.0,11.0,14.0,12.0,12.0,9.0,2457057,Saint-Charles-sur-Richelieu
Quebec,50.0,56.0,63.0,85.0,77.0,152.0,72.0,182.0,2457068,Saint-Denis-sur-Richelieu
Quebec,11.0,17.0,10.0,24.0,2.0,25.0,22.0,14.0,2457075,Saint-Antoine-sur-Richelieu
Quebec,13.0,15.0,10.0,25.0,38.0,38.0,191.0,276.0,2458007,Brossard
Quebec,2.0,2.0,3.0,11.0,7.0,13.0,28.0,39.0,2458012,Saint-Lambert
Quebec,11.0,17.0,35.0,58.0,91.0,67.0,464.0,459.0,2458033,Boucherville
Quebec,6.0,5.0,6.0,11.0,38.0,41.0,235.0,176.0,2458037,Saint-Bruno-de-Montarville
Quebec,20.0,21.0,39.0,84.0,150.0,113.0,524.0,665.0,2458227,Longueuil
Quebec,26.0,6.0,20.0,28.0,51.0,39.0,155.0,158.0,2459010,Sainte-Julie
Quebec,0.0,0.0,1.0,14.0,3.0,2.0,34.0,33.0,2459015,Saint-Amable
Quebec,7.0,4.0,14.0,16.0,31.0,17.0,102.0,123.0,2459020,Varennes
Quebec,0.0,1.0,0.0,1.0,1.0,3.0,7.0,5.0,2459025,Verchères
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2459030,Calixa-Lavallée
Quebec,6.0,1.0,4.0,2.0,3.0,7.0,11.0,7.0,2459035,Contrecoeur
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2460005,Charlemagne
Quebec,46.0,30.0,29.0,5.0,21.0,89.0,158.0,185.0,2460013,Repentigny
Quebec,0.0,0.0,4.0,8.0,10.0,13.0,17.0,28.0,2460020,Saint-Sulpice
Quebec,96.0,67.0,73.0,119.0,97.0,109.0,259.0,185.0,2460028,L'Assomption
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2460035,L'Épiphanie
Quebec,0.0,0.0,0.0,2.0,2.0,1.0,9.0,10.0,2460040,L'Épiphanie
Quebec,46.0,31.0,58.0,49.0,28.0,15.0,72.0,39.0,2461005,Saint-Paul
Quebec,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2461013,Crabtree
Quebec,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2461020,Saint-Pierre
Quebec,146.0,70.0,69.0,78.0,68.0,153.0,254.0,191.0,2461025,Joliette
Quebec,281.0,212.0,165.0,360.0,251.0,411.0,415.0,355.0,2461027,Saint-Thomas
Quebec,0.0,1.0,1.0,44.0,0.0,0.0,17.0,15.0,2461030,Notre-Dame-des-Prairies
Quebec,0.0,1.0,0.0,0.0,12.0,2.0,25.0,35.0,2461035,Saint-Charles-Borromée
Quebec,6.0,12.0,27.0,29.0,65.0,78.0,63.0,114.0,2461040,Saint-Ambroise-de-Kildare
Quebec,34.0,45.0,56.0,54.0,55.0,42.0,45.0,53.0,2461045,Notre-Dame-de-Lourdes
Quebec,66.0,54.0,19.0,129.0,69.0,135.0,84.0,98.0,2461050,Sainte-Mélanie
Quebec,8.0,15.0,10.0,25.0,15.0,25.0,45.0,36.0,2462007,Saint-Félix-de-Valois
Quebec,0.0,0.0,2.0,5.0,5.0,10.0,20.0,12.0,2462015,Saint-Jean-de-Matha
Quebec,0.0,0.0,0.0,2.0,2.0,2.0,1.0,5.0,2462020,Sainte-Béatrix
Quebec,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2462025,Saint-Alphonse-Rodriguez
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2462030,Sainte-Marcelline-de-Kildare
Quebec,6.0,6.0,10.0,16.0,16.0,19.0,33.0,35.0,2462037,Rawdon
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2462047,Chertsey
Quebec,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,2462055,Notre-Dame-de-la-Merci
Quebec,1.0,1.0,3.0,3.0,3.0,0.0,3.0,33.0,2462060,Saint-Donat
Quebec,44.0,66.0,9.0,42.0,34.0,52.0,41.0,10.0,2462065,Saint-Côme
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,2462075,Saint-Damien
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2462080,Saint-Zénon
Quebec,1.0,1.0,1.0,10.0,1.0,0.0,25.0,19.0,2462085,Saint-Michel-des-Saints
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2462802,Manawan
Quebec,0.0,0.0,5.0,12.0,10.0,5.0,1.0,6.0,2463005,Sainte-Marie-Salomé
Quebec,81.0,72.0,95.0,124.0,49.0,116.0,145.0,142.0,2463013,Saint-Jacques
Quebec,17.0,121.0,23.0,113.0,140.0,111.0,96.0,58.0,2463030,Saint-Esprit
Quebec,177.0,156.0,169.0,201.0,248.0,281.0,338.0,343.0,2463040,Saint-Roch-Ouest
Quebec,178.0,159.0,170.0,212.0,175.0,228.0,255.0,234.0,2463048,Saint-Lin--Laurentides
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2463055,Saint-Calixte
Quebec,129.0,89.0,141.0,248.0,103.0,209.0,285.0,202.0,2463060,Sainte-Julienne
Quebec,56.0,0.0,38.0,46.0,4.0,59.0,79.0,64.0,2463065,Saint-Liguori
Quebec,26.0,23.0,26.0,109.0,67.0,91.0,305.0,303.0,2464008,Terrebonne
Quebec,10.0,7.0,1.0,10.0,8.0,7.0,55.0,65.0,2464015,Mascouche
Quebec,620.0,548.0,686.0,512.0,1028.0,658.0,1915.0,1797.0,2465005,Laval
Quebec,2.0,2.0,13.0,23.0,25.0,20.0,80.0,115.0,2466007,Montréal-Est
Quebec,1694.0,1508.0,1757.0,2806.0,2536.0,2552.0,6970.0,7463.0,2466023,Montréal
Quebec,46.0,49.0,32.0,69.0,61.0,67.0,122.0,118.0,2466032,Westmount
Quebec,2.0,2.0,0.0,4.0,3.0,3.0,13.0,10.0,2466047,Montréal-Ouest
Quebec,46.0,56.0,45.0,93.0,79.0,75.0,174.0,112.0,2466058,Côte-Saint-Luc
Quebec,33.0,27.0,40.0,51.0,61.0,45.0,101.0,69.0,2466062,Hampstead
Quebec,31.0,23.0,16.0,39.0,56.0,35.0,112.0,115.0,2466072,Mont-Royal
Quebec,15.0,14.0,15.0,22.0,67.0,35.0,216.0,253.0,2466087,Dorval
Quebec,16.0,9.0,13.0,21.0,43.0,34.0,101.0,143.0,2466097,Pointe-Claire
Quebec,8.0,6.0,3.0,7.0,7.0,3.0,44.0,59.0,2466102,Kirkland
Quebec,3.0,4.0,5.0,6.0,8.0,8.0,13.0,14.0,2466107,Beaconsfield
Quebec,0.0,2.0,3.0,2.0,9.0,13.0,50.0,45.0,2466112,Baie-D'Urfé
Quebec,6.0,4.0,3.0,2.0,5.0,1.0,5.0,7.0,2466117,Sainte-Anne-de-Bellevue
Quebec,0.0,3.0,5.0,4.0,8.0,25.0,60.0,14.0,2466127,Senneville
Quebec,18.0,21.0,15.0,16.0,29.0,22.0,69.0,105.0,2466142,Dollard-Des Ormeaux
Quebec,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2467005,Saint-Mathieu
Quebec,2.0,2.0,0.0,11.0,23.0,19.0,16.0,34.0,2467010,Saint-Philippe
Quebec,14.0,5.0,28.0,21.0,41.0,27.0,78.0,55.0,2467015,La Prairie
Quebec,0.0,5.0,1.0,2.0,3.0,4.0,73.0,68.0,2467020,Candiac
Quebec,0.0,1.0,0.0,17.0,15.0,24.0,45.0,51.0,2467025,Delson
Quebec,0.0,1.0,1.0,6.0,4.0,13.0,17.0,27.0,2467030,Sainte-Catherine
Quebec,279.0,57.0,28.0,263.0,294.0,224.0,307.0,213.0,2467035,Saint-Constant
Quebec,277.0,145.0,235.0,76.0,332.0,315.0,344.0,261.0,2467040,Saint-Isidore
Quebec,145.0,125.0,155.0,186.0,161.0,110.0,137.0,111.0,2467045,Mercier
Quebec,9.0,7.0,3.0,9.0,26.0,12.0,72.0,209.0,2467050,Châteauguay
Quebec,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2467055,Léry
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2467802,Kahnawake
Quebec,8.0,5.0,11.0,1.0,4.0,9.0,34.0,17.0,2468005,Saint-Bernard-de-Lacolle
Quebec,32.0,30.0,21.0,59.0,40.0,52.0,66.0,66.0,2468015,Hemmingford
Quebec,1008.0,791.0,942.0,1382.0,1331.0,852.0,1659.0,1261.0,2468020,Sainte-Clotilde
Quebec,812.0,545.0,497.0,1089.0,913.0,1032.0,1261.0,1127.0,2468025,Saint-Patrice-de-Sherrington
Quebec,183.0,146.0,240.0,315.0,190.0,160.0,210.0,222.0,2468035,Saint-Cyprien-de-Napierville
Quebec,57.0,29.0,32.0,41.0,36.0,79.0,42.0,58.0,2468040,Saint-Jacques-le-Mineur
Quebec,61.0,54.0,64.0,98.0,75.0,112.0,113.0,98.0,2468045,Saint-Édouard
Quebec,451.0,314.0,337.0,571.0,430.0,530.0,787.0,707.0,2468050,Saint-Michel
Quebec,622.0,430.0,560.0,911.0,503.0,1124.0,903.0,874.0,2468055,Saint-Rémi
Quebec,29.0,57.0,39.0,67.0,69.0,59.0,65.0,64.0,2469005,Havelock
Quebec,128.0,106.0,148.0,230.0,157.0,232.0,252.0,283.0,2469010,Franklin
Quebec,13.0,9.0,16.0,44.0,33.0,19.0,18.0,17.0,2469017,Saint-Chrysostome
Quebec,10.0,15.0,38.0,22.0,35.0,80.0,47.0,39.0,2469037,Ormstown
Quebec,8.0,9.0,12.0,2.0,12.0,31.0,13.0,16.0,2469045,Hinchinbrooke
Quebec,0.0,0.0,8.0,9.0,6.0,6.0,10.0,9.0,2469050,Elgin
Quebec,6.0,6.0,6.0,5.0,8.0,6.0,26.0,32.0,2469060,Godmanchester
Quebec,5.0,9.0,12.0,24.0,25.0,26.0,43.0,31.0,2469070,Saint-Anicet
Quebec,0.0,0.0,0.0,2.0,3.0,8.0,15.0,15.0,2470005,Saint-Urbain-Premier
Quebec,4.0,0.0,4.0,5.0,9.0,49.0,37.0,77.0,2470012,Sainte-Martine
Quebec,1.0,0.0,7.0,12.0,5.0,4.0,21.0,19.0,2470022,Beauharnois
Quebec,1.0,6.0,6.0,6.0,1.0,6.0,9.0,1.0,2470030,Saint-Étienne-de-Beauharnois
Quebec,6.0,3.0,15.0,17.0,23.0,31.0,34.0,27.0,2470035,Saint-Louis-de-Gonzague
Quebec,3.0,3.0,4.0,6.0,8.0,13.0,7.0,15.0,2470040,Saint-Stanislas-de-Kostka
Quebec,55.0,21.0,78.0,114.0,69.0,53.0,196.0,223.0,2470052,Salaberry-de-Valleyfield
Quebec,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2471005,Rivière-Beaudette
Quebec,3.0,1.0,2.0,3.0,3.0,3.0,9.0,23.0,2471015,Saint-Télesphore
Quebec,18.0,13.0,19.0,20.0,14.0,39.0,31.0,34.0,2471020,Saint-Polycarpe
Quebec,66.0,23.0,99.0,49.0,54.0,61.0,98.0,88.0,2471025,Saint-Zotique
Quebec,46.0,57.0,25.0,97.0,12.0,62.0,156.0,49.0,2471033,Les Coteaux
Quebec,76.0,74.0,82.0,74.0,103.0,86.0,106.0,122.0,2471040,Coteau-du-Lac
Quebec,22.0,19.0,18.0,33.0,27.0,20.0,11.0,6.0,2471045,Saint-Clet
Quebec,27.0,14.0,4.0,13.0,9.0,19.0,58.0,40.0,2471050,Les Cèdres
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2471055,Pointe-des-Cascades
Quebec,0.0,0.0,0.0,1.0,1.0,1.0,13.0,15.0,2471060,L'Île-Perrot
Quebec,8.0,6.0,3.0,10.0,22.0,19.0,17.0,20.0,2471065,Notre-Dame-de-l'Île-Perrot
Quebec,0.0,3.0,0.0,0.0,2.0,3.0,21.0,8.0,2471070,Pincourt
Quebec,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2471075,Terrasse-Vaudreuil
Quebec,18.0,10.0,19.0,34.0,71.0,48.0,210.0,171.0,2471083,Vaudreuil-Dorion
Quebec,1.0,0.0,1.0,3.0,0.0,1.0,5.0,4.0,2471100,Hudson
Quebec,7.0,1.0,14.0,7.0,24.0,15.0,39.0,15.0,2471105,Saint-Lazare
Quebec,12.0,4.0,13.0,22.0,5.0,15.0,15.0,28.0,2471110,Sainte-Marthe
Quebec,3.0,6.0,6.0,11.0,10.0,41.0,36.0,20.0,2471115,Sainte-Justine-de-Newton
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2471125,Très-Saint-Rédempteur
Quebec,3.0,0.0,1.0,2.0,5.0,7.0,22.0,21.0,2471133,Rigaud
Quebec,339.0,189.0,229.0,351.0,272.0,425.0,533.0,635.0,2472005,Saint-Eustache
Quebec,0.0,0.0,2.0,0.0,2.0,0.0,56.0,5.0,2472010,Deux-Montagnes
Quebec,0.0,0.0,0.0,0.0,2.0,1.0,10.0,30.0,2472015,Sainte-Marthe-sur-le-Lac
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2472020,Pointe-Calumet
Quebec,150.0,159.0,180.0,330.0,315.0,362.0,500.0,369.0,2472025,Saint-Joseph-du-Lac
Quebec,581.0,158.0,369.0,467.0,380.0,675.0,592.0,624.0,2472032,Oka
Quebec,17.0,4.0,19.0,19.0,24.0,19.0,25.0,24.0,2472043,Saint-Placide
Quebec,22.0,17.0,23.0,48.0,71.0,65.0,129.0,247.0,2473005,Boisbriand
Quebec,15.0,9.0,7.0,20.0,20.0,24.0,62.0,65.0,2473010,Sainte-Thérèse
Quebec,5.0,5.0,18.0,24.0,20.0,27.0,116.0,106.0,2473015,Blainville
Quebec,1.0,2.0,1.0,1.0,1.0,2.0,17.0,25.0,2473020,Rosemère
Quebec,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2473025,Lorraine
Quebec,0.0,1.0,0.0,0.0,5.0,1.0,15.0,23.0,2473030,Bois-des-Filion
Quebec,257.0,271.0,259.0,410.0,502.0,115.0,53.0,8.0,2473035,Sainte-Anne-des-Plaines
Quebec,326.0,205.0,422.0,629.0,679.0,774.0,782.0,805.0,2474005,Mirabel
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2475005,Saint-Colomban
Quebec,57.0,48.0,42.0,104.0,60.0,157.0,337.0,273.0,2475017,Saint-Jérôme
Quebec,43.0,45.0,45.0,29.0,53.0,26.0,155.0,39.0,2475028,Sainte-Sophie
Quebec,3.0,2.0,3.0,12.0,7.0,15.0,29.0,24.0,2475040,Prévost
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2475045,Saint-Hippolyte
Quebec,3.0,3.0,4.0,10.0,12.0,5.0,10.0,7.0,2476008,Saint-André-d'Argenteuil
Quebec,7.0,5.0,1.0,13.0,5.0,28.0,38.0,53.0,2476020,Lachute
Quebec,14.0,13.0,21.0,12.0,10.0,17.0,27.0,13.0,2476043,Brownsburg-Chatham
Quebec,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2476052,Grenville-sur-la-Rouge
Quebec,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,2476055,Grenville
Quebec,0.0,0.0,18.0,0.0,0.0,0.0,4.0,1.0,2477011,Estérel
Quebec,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2477012,Sainte-Marguerite-du-Lac-Masson
Quebec,2.0,1.0,0.0,3.0,2.0,2.0,14.0,15.0,2477022,Sainte-Adèle
Quebec,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2477035,Sainte-Anne-des-Lacs
Quebec,3.0,0.0,0.0,1.0,8.0,7.0,17.0,50.0,2477043,Saint-Sauveur
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2477050,Morin-Heights
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2477060,Wentworth-Nord
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2477065,Saint-Adolphe-d'Howard
Quebec,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2478005,Val-Morin
Quebec,0.0,0.0,0.0,1.0,3.0,0.0,3.0,9.0,2478010,Val-David
Quebec,0.0,0.0,1.0,0.0,9.0,5.0,23.0,59.0,2478032,Sainte-Agathe-des-Monts
Quebec,5.0,6.0,5.0,7.0,16.0,8.0,12.0,3.0,2478047,Saint-Faustin--Lac-Carré
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2478055,Montcalm
Quebec,0.0,1.0,0.0,4.0,4.0,8.0,8.0,8.0,2478060,Arundel
Quebec,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,2478070,Amherst
Quebec,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2478095,Lac-Supérieur
Quebec,5.0,3.0,7.0,12.0,61.0,33.0,132.0,161.0,2478102,Mont-Tremblant
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2478115,La Conception
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2478120,Labelle
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2478130,La Minerve
Quebec,0.0,0.0,0.0,0.0,7.0,11.0,7.0,6.0,2479005,Notre-Dame-du-Laus
Quebec,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2479025,Kiamika
Quebec,0.0,0.0,10.0,19.0,21.0,22.0,30.0,35.0,2479037,Rivière-Rouge
Quebec,2.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,2479050,L'Ascension
Quebec,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2479060,Lac-Saguay
Quebec,0.0,0.0,31.0,90.0,109.0,230.0,336.0,390.0,2479078,Lac-des-Écorces
Quebec,1.0,1.0,0.0,13.0,14.0,26.0,72.0,47.0,2479088,Mont-Laurier
Quebec,0.0,0.0,2.0,6.0,5.0,0.0,14.0,2.0,2479097,Ferme-Neuve
Quebec,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,2480005,Fassett
Quebec,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2480010,Montebello
Quebec,2.0,0.0,4.0,4.0,3.0,3.0,23.0,3.0,2480020,Notre-Dame-de-la-Paix
Quebec,49.0,6.0,26.0,49.0,56.0,27.0,169.0,93.0,2480027,Saint-André-Avellin
Quebec,1.0,3.0,2.0,3.0,2.0,2.0,20.0,24.0,2480037,Papineauville
Quebec,0.0,0.0,8.0,8.0,19.0,2.0,18.0,5.0,2480045,Plaisance
Quebec,0.0,2.0,0.0,5.0,2.0,6.0,16.0,9.0,2480060,Lochaber-Partie-Ouest
Quebec,1.0,4.0,6.0,5.0,6.0,10.0,12.0,1.0,2480078,Ripon
Quebec,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2480110,Namur
Quebec,0.0,0.0,0.0,1.0,1.0,9.0,6.0,3.0,2480125,Saint-Émile-de-Suffolk
Quebec,0.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,2480135,Duhamel
Quebec,40.0,49.0,56.0,109.0,123.0,112.0,402.0,444.0,2481017,Gatineau
Quebec,0.0,1.0,1.0,1.0,4.0,4.0,5.0,7.0,2482005,L'Ange-Gardien
Quebec,0.0,4.0,5.0,3.0,3.0,6.0,10.0,6.0,2482015,Val-des-Monts
Quebec,0.0,0.0,0.0,0.0,1.0,5.0,6.0,15.0,2482020,Cantley
Quebec,0.0,1.0,0.0,1.0,4.0,4.0,16.0,13.0,2482025,Chelsea
Quebec,10.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,2482030,Pontiac
Quebec,1.0,0.0,0.0,0.0,3.0,0.0,10.0,9.0,2482035,La Pêche
